facility_id,path_p,path_q,abs_diff_ship_term,abs_diff_premium_term,abs_diff_U_fp,abs_diff_R_fp
21,7,8,0.7368792153655541,24.562640512185137,26.503600604480013,0.001289040307330738
21,7,9,0.013486112763286373,0.44953709210954607,14.869256898348993,0.0020666140861055745
21,7,10,0.5055854136760509,16.852847122535035,36.198931017114006,0.0005777446670523472
21,8,9,0.7503653281288405,25.012177604294685,41.37285750282901,0.0007775737787748365
21,8,10,0.2312938016895032,7.709793389650102,9.695330412633993,0.0007112956402783909
21,9,10,0.5190715264393373,17.302384214644583,51.068187915463,0.0014888694190532273
22,1,2,0.15274686566967843,5.091562188989283,5.1761403586610975,6.929113258539294e-06
22,1,3,0.6675571583768187,22.25190527922729,19.613045342298197,1.8741522048683703e-05
22,1,4,0.14831382222815792,4.943794074271935,30.825513084659196,0.0007903568198495087
22,1,5,0.028545336863435633,0.951511228781186,43.15281157500151,0.0007019718427734548
22,1,6,0.06037411716808472,2.0124705722694927,42.9199712617031,0.0013186873454118177
22,1,7,0.7603263235155238,25.34421078385079,125.6656226955631,0.0009547469021365517
22,1,8,0.7701866531899315,25.672888439664383,68.1955520762617,0.000599979757160488
22,1,9,353.27762292373313,10.498505191362952,208.44133408908507,0.011865848474437226
22,1,10,0.40052372645422696,13.350790881807562,176.1075210388101,0.004544273164524111
22,2,3,0.5148102927071403,17.16034309023801,14.436904983637099,2.5670635307222997e-05
22,2,4,0.30106068789783635,10.035356263261217,25.6493727259981,0.0007834277065909693
22,2,5,0.18129220253311407,6.043073417770469,37.97667121634041,0.0006950427295149154
22,2,6,0.21312098283776315,7.104032761258775,37.743830903041996,0.0013117582321532783
22,2,7,0.6075794578458453,20.252648594861512,120.489482336902,0.0009478177888780123
22,2,8,0.6174397875202531,20.581326250675097,63.019411717600605,0.0005930506439019486
22,2,9,353.4303697894028,15.590067380352234,203.265193730424,0.011858919361178687
22,2,10,0.24777686078454852,8.25922869281828,170.931380680149,0.004537344051265572
22,3,4,0.8158709806049766,27.195699353499226,11.212467742361,0.0008090983418981923
22,3,5,0.6961024952402544,23.203416508008477,23.539766232703307,0.0007207133648221384
22,3,6,0.7279312755449034,24.264375851496784,23.306925919404897,0.0013374288674605013
22,3,7,0.09276916513870509,3.0923055046235017,106.0525773532649,0.0009734884241852353
22,3,8,0.10262949481311279,3.420983160437091,48.582506733963505,0.0006187212792091717
22,3,9,353.94518008210997,32.75041047059024,188.82828874678688,0.011884589996485909
22,3,10,0.2670334319225917,8.901114397419729,156.4944756965119,0.004563014686572795
22,4,5,0.11976848536472229,3.992282845490749,12.327298490342308,8.838497707605391e-05
22,4,6,0.0879397050600732,2.931323502002442,12.094458177043897,0.000528330525562309
